D:\data\IMG\center_2020_05_27_23_10_21_750.jpg, D:\data\IMG\left_2020_05_27_23_10_21_750.jpg, D:\data\IMG\right_2020_05_27_23_10_21_750.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_21_851.jpg, D:\data\IMG\left_2020_05_27_23_10_21_851.jpg, D:\data\IMG\right_2020_05_27_23_10_21_851.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_21_952.jpg, D:\data\IMG\left_2020_05_27_23_10_21_952.jpg, D:\data\IMG\right_2020_05_27_23_10_21_952.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_22_055.jpg, D:\data\IMG\left_2020_05_27_23_10_22_055.jpg, D:\data\IMG\right_2020_05_27_23_10_22_055.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_22_160.jpg, D:\data\IMG\left_2020_05_27_23_10_22_160.jpg, D:\data\IMG\right_2020_05_27_23_10_22_160.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_22_261.jpg, D:\data\IMG\left_2020_05_27_23_10_22_261.jpg, D:\data\IMG\right_2020_05_27_23_10_22_261.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_22_363.jpg, D:\data\IMG\left_2020_05_27_23_10_22_363.jpg, D:\data\IMG\right_2020_05_27_23_10_22_363.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_22_464.jpg, D:\data\IMG\left_2020_05_27_23_10_22_464.jpg, D:\data\IMG\right_2020_05_27_23_10_22_464.jpg, 0, 1, 0, 30.19032
D:\data\IMG\center_2020_05_27_23_10_22_567.jpg, D:\data\IMG\left_2020_05_27_23_10_22_567.jpg, D:\data\IMG\right_2020_05_27_23_10_22_567.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_22_669.jpg, D:\data\IMG\left_2020_05_27_23_10_22_669.jpg, D:\data\IMG\right_2020_05_27_23_10_22_669.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_22_772.jpg, D:\data\IMG\left_2020_05_27_23_10_22_772.jpg, D:\data\IMG\right_2020_05_27_23_10_22_772.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_22_873.jpg, D:\data\IMG\left_2020_05_27_23_10_22_873.jpg, D:\data\IMG\right_2020_05_27_23_10_22_873.jpg, 0, 1, 0, 30.19036
D:\data\IMG\center_2020_05_27_23_10_22_976.jpg, D:\data\IMG\left_2020_05_27_23_10_22_976.jpg, D:\data\IMG\right_2020_05_27_23_10_22_976.jpg, 0, 1, 0, 30.19032
D:\data\IMG\center_2020_05_27_23_10_23_077.jpg, D:\data\IMG\left_2020_05_27_23_10_23_077.jpg, D:\data\IMG\right_2020_05_27_23_10_23_077.jpg, 0, 1, 0, 30.19043
D:\data\IMG\center_2020_05_27_23_10_23_181.jpg, D:\data\IMG\left_2020_05_27_23_10_23_181.jpg, D:\data\IMG\right_2020_05_27_23_10_23_181.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_23_287.jpg, D:\data\IMG\left_2020_05_27_23_10_23_287.jpg, D:\data\IMG\right_2020_05_27_23_10_23_287.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_23_393.jpg, D:\data\IMG\left_2020_05_27_23_10_23_393.jpg, D:\data\IMG\right_2020_05_27_23_10_23_393.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_23_497.jpg, D:\data\IMG\left_2020_05_27_23_10_23_497.jpg, D:\data\IMG\right_2020_05_27_23_10_23_497.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_23_597.jpg, D:\data\IMG\left_2020_05_27_23_10_23_597.jpg, D:\data\IMG\right_2020_05_27_23_10_23_597.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_23_699.jpg, D:\data\IMG\left_2020_05_27_23_10_23_699.jpg, D:\data\IMG\right_2020_05_27_23_10_23_699.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_23_804.jpg, D:\data\IMG\left_2020_05_27_23_10_23_804.jpg, D:\data\IMG\right_2020_05_27_23_10_23_804.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_23_905.jpg, D:\data\IMG\left_2020_05_27_23_10_23_905.jpg, D:\data\IMG\right_2020_05_27_23_10_23_905.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_24_011.jpg, D:\data\IMG\left_2020_05_27_23_10_24_011.jpg, D:\data\IMG\right_2020_05_27_23_10_24_011.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_24_116.jpg, D:\data\IMG\left_2020_05_27_23_10_24_116.jpg, D:\data\IMG\right_2020_05_27_23_10_24_116.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_24_216.jpg, D:\data\IMG\left_2020_05_27_23_10_24_216.jpg, D:\data\IMG\right_2020_05_27_23_10_24_216.jpg, -0.2661768, 1, 0, 30.17406
D:\data\IMG\center_2020_05_27_23_10_24_319.jpg, D:\data\IMG\left_2020_05_27_23_10_24_319.jpg, D:\data\IMG\right_2020_05_27_23_10_24_319.jpg, -0.03071549, 1, 0, 30.19056
D:\data\IMG\center_2020_05_27_23_10_24_419.jpg, D:\data\IMG\left_2020_05_27_23_10_24_419.jpg, D:\data\IMG\right_2020_05_27_23_10_24_419.jpg, 0, 1, 0, 30.19003
D:\data\IMG\center_2020_05_27_23_10_24_521.jpg, D:\data\IMG\left_2020_05_27_23_10_24_521.jpg, D:\data\IMG\right_2020_05_27_23_10_24_521.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2020_05_27_23_10_24_626.jpg, D:\data\IMG\left_2020_05_27_23_10_24_626.jpg, D:\data\IMG\right_2020_05_27_23_10_24_626.jpg, 0, 1, 0, 30.19019
D:\data\IMG\center_2020_05_27_23_10_24_730.jpg, D:\data\IMG\left_2020_05_27_23_10_24_730.jpg, D:\data\IMG\right_2020_05_27_23_10_24_730.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2020_05_27_23_10_24_834.jpg, D:\data\IMG\left_2020_05_27_23_10_24_834.jpg, D:\data\IMG\right_2020_05_27_23_10_24_834.jpg, -0.1289373, 1, 0, 30.18674
D:\data\IMG\center_2020_05_27_23_10_24_938.jpg, D:\data\IMG\left_2020_05_27_23_10_24_938.jpg, D:\data\IMG\right_2020_05_27_23_10_24_938.jpg, 0, 1, 0, 30.19012
D:\data\IMG\center_2020_05_27_23_10_25_044.jpg, D:\data\IMG\left_2020_05_27_23_10_25_044.jpg, D:\data\IMG\right_2020_05_27_23_10_25_044.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_25_148.jpg, D:\data\IMG\left_2020_05_27_23_10_25_148.jpg, D:\data\IMG\right_2020_05_27_23_10_25_148.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_25_250.jpg, D:\data\IMG\left_2020_05_27_23_10_25_250.jpg, D:\data\IMG\right_2020_05_27_23_10_25_250.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_25_352.jpg, D:\data\IMG\left_2020_05_27_23_10_25_352.jpg, D:\data\IMG\right_2020_05_27_23_10_25_352.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_25_452.jpg, D:\data\IMG\left_2020_05_27_23_10_25_452.jpg, D:\data\IMG\right_2020_05_27_23_10_25_452.jpg, 0, 1, 0, 30.19032
D:\data\IMG\center_2020_05_27_23_10_25_557.jpg, D:\data\IMG\left_2020_05_27_23_10_25_557.jpg, D:\data\IMG\right_2020_05_27_23_10_25_557.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_25_660.jpg, D:\data\IMG\left_2020_05_27_23_10_25_660.jpg, D:\data\IMG\right_2020_05_27_23_10_25_660.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_25_764.jpg, D:\data\IMG\left_2020_05_27_23_10_25_764.jpg, D:\data\IMG\right_2020_05_27_23_10_25_764.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_25_867.jpg, D:\data\IMG\left_2020_05_27_23_10_25_867.jpg, D:\data\IMG\right_2020_05_27_23_10_25_867.jpg, 0, 1, 0, 30.1902
D:\data\IMG\center_2020_05_27_23_10_25_969.jpg, D:\data\IMG\left_2020_05_27_23_10_25_969.jpg, D:\data\IMG\right_2020_05_27_23_10_25_969.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_26_071.jpg, D:\data\IMG\left_2020_05_27_23_10_26_071.jpg, D:\data\IMG\right_2020_05_27_23_10_26_071.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_26_176.jpg, D:\data\IMG\left_2020_05_27_23_10_26_176.jpg, D:\data\IMG\right_2020_05_27_23_10_26_176.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_26_282.jpg, D:\data\IMG\left_2020_05_27_23_10_26_282.jpg, D:\data\IMG\right_2020_05_27_23_10_26_282.jpg, -0.1809024, 1, 0, 30.18151
D:\data\IMG\center_2020_05_27_23_10_26_387.jpg, D:\data\IMG\left_2020_05_27_23_10_26_387.jpg, D:\data\IMG\right_2020_05_27_23_10_26_387.jpg, 0, 1, 0, 30.1901
D:\data\IMG\center_2020_05_27_23_10_26_489.jpg, D:\data\IMG\left_2020_05_27_23_10_26_489.jpg, D:\data\IMG\right_2020_05_27_23_10_26_489.jpg, 0, 1, 0, 30.1902
D:\data\IMG\center_2020_05_27_23_10_26_591.jpg, D:\data\IMG\left_2020_05_27_23_10_26_591.jpg, D:\data\IMG\right_2020_05_27_23_10_26_591.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_26_695.jpg, D:\data\IMG\left_2020_05_27_23_10_26_695.jpg, D:\data\IMG\right_2020_05_27_23_10_26_695.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_26_799.jpg, D:\data\IMG\left_2020_05_27_23_10_26_799.jpg, D:\data\IMG\right_2020_05_27_23_10_26_799.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_26_902.jpg, D:\data\IMG\left_2020_05_27_23_10_26_902.jpg, D:\data\IMG\right_2020_05_27_23_10_26_902.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_27_008.jpg, D:\data\IMG\left_2020_05_27_23_10_27_008.jpg, D:\data\IMG\right_2020_05_27_23_10_27_008.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_27_112.jpg, D:\data\IMG\left_2020_05_27_23_10_27_112.jpg, D:\data\IMG\right_2020_05_27_23_10_27_112.jpg, 0, 1, 0, 30.19008
D:\data\IMG\center_2020_05_27_23_10_27_213.jpg, D:\data\IMG\left_2020_05_27_23_10_27_213.jpg, D:\data\IMG\right_2020_05_27_23_10_27_213.jpg, 0, 1, 0, 30.19022
D:\data\IMG\center_2020_05_27_23_10_27_318.jpg, D:\data\IMG\left_2020_05_27_23_10_27_318.jpg, D:\data\IMG\right_2020_05_27_23_10_27_318.jpg, 0, 1, 0, 30.18973
D:\data\IMG\center_2020_05_27_23_10_27_424.jpg, D:\data\IMG\left_2020_05_27_23_10_27_424.jpg, D:\data\IMG\right_2020_05_27_23_10_27_424.jpg, 0, 1, 0, 30.19012
D:\data\IMG\center_2020_05_27_23_10_27_529.jpg, D:\data\IMG\left_2020_05_27_23_10_27_529.jpg, D:\data\IMG\right_2020_05_27_23_10_27_529.jpg, -0.2982168, 1, 0, 30.16929
D:\data\IMG\center_2020_05_27_23_10_27_631.jpg, D:\data\IMG\left_2020_05_27_23_10_27_631.jpg, D:\data\IMG\right_2020_05_27_23_10_27_631.jpg, -0.03100047, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_27_733.jpg, D:\data\IMG\left_2020_05_27_23_10_27_733.jpg, D:\data\IMG\right_2020_05_27_23_10_27_733.jpg, 0, 1, 0, 30.18996
D:\data\IMG\center_2020_05_27_23_10_27_834.jpg, D:\data\IMG\left_2020_05_27_23_10_27_834.jpg, D:\data\IMG\right_2020_05_27_23_10_27_834.jpg, 0, 1, 0, 30.19037
D:\data\IMG\center_2020_05_27_23_10_27_937.jpg, D:\data\IMG\left_2020_05_27_23_10_27_937.jpg, D:\data\IMG\right_2020_05_27_23_10_27_937.jpg, 0, 1, 0, 30.19039
D:\data\IMG\center_2020_05_27_23_10_28_041.jpg, D:\data\IMG\left_2020_05_27_23_10_28_041.jpg, D:\data\IMG\right_2020_05_27_23_10_28_041.jpg, 0, 1, 0, 30.19041
D:\data\IMG\center_2020_05_27_23_10_28_148.jpg, D:\data\IMG\left_2020_05_27_23_10_28_148.jpg, D:\data\IMG\right_2020_05_27_23_10_28_148.jpg, 0, 1, 0, 30.19039
D:\data\IMG\center_2020_05_27_23_10_28_252.jpg, D:\data\IMG\left_2020_05_27_23_10_28_252.jpg, D:\data\IMG\right_2020_05_27_23_10_28_252.jpg, 0, 1, 0, 30.19018
D:\data\IMG\center_2020_05_27_23_10_28_358.jpg, D:\data\IMG\left_2020_05_27_23_10_28_358.jpg, D:\data\IMG\right_2020_05_27_23_10_28_358.jpg, 0, 1, 0, 30.19034
D:\data\IMG\center_2020_05_27_23_10_28_463.jpg, D:\data\IMG\left_2020_05_27_23_10_28_463.jpg, D:\data\IMG\right_2020_05_27_23_10_28_463.jpg, 0, 1, 0, 30.1902
D:\data\IMG\center_2020_05_27_23_10_28_563.jpg, D:\data\IMG\left_2020_05_27_23_10_28_563.jpg, D:\data\IMG\right_2020_05_27_23_10_28_563.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_28_663.jpg, D:\data\IMG\left_2020_05_27_23_10_28_663.jpg, D:\data\IMG\right_2020_05_27_23_10_28_663.jpg, 0, 1, 0, 30.19047
D:\data\IMG\center_2020_05_27_23_10_28_768.jpg, D:\data\IMG\left_2020_05_27_23_10_28_768.jpg, D:\data\IMG\right_2020_05_27_23_10_28_768.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_28_873.jpg, D:\data\IMG\left_2020_05_27_23_10_28_873.jpg, D:\data\IMG\right_2020_05_27_23_10_28_873.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_28_979.jpg, D:\data\IMG\left_2020_05_27_23_10_28_979.jpg, D:\data\IMG\right_2020_05_27_23_10_28_979.jpg, 0, 1, 0, 30.19034
D:\data\IMG\center_2020_05_27_23_10_29_080.jpg, D:\data\IMG\left_2020_05_27_23_10_29_080.jpg, D:\data\IMG\right_2020_05_27_23_10_29_080.jpg, 0, 1, 0, 30.19016
D:\data\IMG\center_2020_05_27_23_10_29_182.jpg, D:\data\IMG\left_2020_05_27_23_10_29_182.jpg, D:\data\IMG\right_2020_05_27_23_10_29_182.jpg, 0, 1, 0, 30.19038
D:\data\IMG\center_2020_05_27_23_10_29_285.jpg, D:\data\IMG\left_2020_05_27_23_10_29_285.jpg, D:\data\IMG\right_2020_05_27_23_10_29_285.jpg, -0.3120288, 1, 0, 30.16917
D:\data\IMG\center_2020_05_27_23_10_29_389.jpg, D:\data\IMG\left_2020_05_27_23_10_29_389.jpg, D:\data\IMG\right_2020_05_27_23_10_29_389.jpg, -0.01876766, 1, 0, 30.18976
D:\data\IMG\center_2020_05_27_23_10_29_489.jpg, D:\data\IMG\left_2020_05_27_23_10_29_489.jpg, D:\data\IMG\right_2020_05_27_23_10_29_489.jpg, 0, 1, 0, 30.18983
D:\data\IMG\center_2020_05_27_23_10_29_592.jpg, D:\data\IMG\left_2020_05_27_23_10_29_592.jpg, D:\data\IMG\right_2020_05_27_23_10_29_592.jpg, 0, 1, 0, 30.19022
D:\data\IMG\center_2020_05_27_23_10_29_694.jpg, D:\data\IMG\left_2020_05_27_23_10_29_694.jpg, D:\data\IMG\right_2020_05_27_23_10_29_694.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_29_797.jpg, D:\data\IMG\left_2020_05_27_23_10_29_797.jpg, D:\data\IMG\right_2020_05_27_23_10_29_797.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2020_05_27_23_10_29_902.jpg, D:\data\IMG\left_2020_05_27_23_10_29_902.jpg, D:\data\IMG\right_2020_05_27_23_10_29_902.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_30_010.jpg, D:\data\IMG\left_2020_05_27_23_10_30_010.jpg, D:\data\IMG\right_2020_05_27_23_10_30_010.jpg, 0, 1, 0, 30.19024
D:\data\IMG\center_2020_05_27_23_10_30_115.jpg, D:\data\IMG\left_2020_05_27_23_10_30_115.jpg, D:\data\IMG\right_2020_05_27_23_10_30_115.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_30_217.jpg, D:\data\IMG\left_2020_05_27_23_10_30_217.jpg, D:\data\IMG\right_2020_05_27_23_10_30_217.jpg, 0, 1, 0, 30.19027
D:\data\IMG\center_2020_05_27_23_10_30_321.jpg, D:\data\IMG\left_2020_05_27_23_10_30_321.jpg, D:\data\IMG\right_2020_05_27_23_10_30_321.jpg, 0, 1, 0, 30.19034
D:\data\IMG\center_2020_05_27_23_10_30_423.jpg, D:\data\IMG\left_2020_05_27_23_10_30_423.jpg, D:\data\IMG\right_2020_05_27_23_10_30_423.jpg, 0, 1, 0, 30.19031
D:\data\IMG\center_2020_05_27_23_10_30_523.jpg, D:\data\IMG\left_2020_05_27_23_10_30_523.jpg, D:\data\IMG\right_2020_05_27_23_10_30_523.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_30_625.jpg, D:\data\IMG\left_2020_05_27_23_10_30_625.jpg, D:\data\IMG\right_2020_05_27_23_10_30_625.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_30_726.jpg, D:\data\IMG\left_2020_05_27_23_10_30_726.jpg, D:\data\IMG\right_2020_05_27_23_10_30_726.jpg, 0, 1, 0, 30.19028
D:\data\IMG\center_2020_05_27_23_10_30_830.jpg, D:\data\IMG\left_2020_05_27_23_10_30_830.jpg, D:\data\IMG\right_2020_05_27_23_10_30_830.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_30_932.jpg, D:\data\IMG\left_2020_05_27_23_10_30_932.jpg, D:\data\IMG\right_2020_05_27_23_10_30_932.jpg, 0, 1, 0, 30.19029
D:\data\IMG\center_2020_05_27_23_10_31_037.jpg, D:\data\IMG\left_2020_05_27_23_10_31_037.jpg, D:\data\IMG\right_2020_05_27_23_10_31_037.jpg, 0, 1, 0, 30.1903
D:\data\IMG\center_2020_05_27_23_10_31_204.jpg, D:\data\IMG\left_2020_05_27_23_10_31_204.jpg, D:\data\IMG\right_2020_05_27_23_10_31_204.jpg, -0.4974414, 1, 0, 30.16189
D:\data\IMG\center_2020_05_27_23_10_31_303.jpg, D:\data\IMG\left_2020_05_27_23_10_31_303.jpg, D:\data\IMG\right_2020_05_27_23_10_31_303.jpg, -0.5678487, 1, 0, 30.1709
D:\data\IMG\center_2020_05_27_23_10_31_405.jpg, D:\data\IMG\left_2020_05_27_23_10_31_405.jpg, D:\data\IMG\right_2020_05_27_23_10_31_405.jpg, -0.2632362, 1, 0, 30.19795
D:\data\IMG\center_2020_05_27_23_10_31_507.jpg, D:\data\IMG\left_2020_05_27_23_10_31_507.jpg, D:\data\IMG\right_2020_05_27_23_10_31_507.jpg, 0, 1, 0, 30.1879
D:\data\IMG\center_2020_05_27_23_10_31_607.jpg, D:\data\IMG\left_2020_05_27_23_10_31_607.jpg, D:\data\IMG\right_2020_05_27_23_10_31_607.jpg, 0, 1, 0, 30.18851
D:\data\IMG\center_2020_05_27_23_10_31_712.jpg, D:\data\IMG\left_2020_05_27_23_10_31_712.jpg, D:\data\IMG\right_2020_05_27_23_10_31_712.jpg, 0.2954115, 1, 0, 30.16583
D:\data\IMG\center_2020_05_27_23_10_31_816.jpg, D:\data\IMG\left_2020_05_27_23_10_31_816.jpg, D:\data\IMG\right_2020_05_27_23_10_31_816.jpg, 0.5894619, 1, 0, 30.1287
D:\data\IMG\center_2020_05_27_23_10_31_922.jpg, D:\data\IMG\left_2020_05_27_23_10_31_922.jpg, D:\data\IMG\right_2020_05_27_23_10_31_922.jpg, 0.942642, 1, 0, 30.09333
D:\data\IMG\center_2020_05_27_23_10_32_028.jpg, D:\data\IMG\left_2020_05_27_23_10_32_028.jpg, D:\data\IMG\right_2020_05_27_23_10_32_028.jpg, 0.9215542, 0.9786976, 0, 30.11857
D:\data\IMG\center_2020_05_27_23_10_32_129.jpg, D:\data\IMG\left_2020_05_27_23_10_32_129.jpg, D:\data\IMG\right_2020_05_27_23_10_32_129.jpg, 0.637225, 0.8902323, 0, 30.15575
D:\data\IMG\center_2020_05_27_23_10_32_232.jpg, D:\data\IMG\left_2020_05_27_23_10_32_232.jpg, D:\data\IMG\right_2020_05_27_23_10_32_232.jpg, 0.3353224, 1, 0, 30.20558
D:\data\IMG\center_2020_05_27_23_10_32_334.jpg, D:\data\IMG\left_2020_05_27_23_10_32_334.jpg, D:\data\IMG\right_2020_05_27_23_10_32_334.jpg, 0.03361662, 1, 0, 30.18885
D:\data\IMG\center_2020_05_27_23_10_32_438.jpg, D:\data\IMG\left_2020_05_27_23_10_32_438.jpg, D:\data\IMG\right_2020_05_27_23_10_32_438.jpg, -0.1331952, 1, 0, 30.17365
D:\data\IMG\center_2020_05_27_23_10_32_544.jpg, D:\data\IMG\left_2020_05_27_23_10_32_544.jpg, D:\data\IMG\right_2020_05_27_23_10_32_544.jpg, -0.4974207, 0.6836075, 0, 30.06929
D:\data\IMG\center_2020_05_27_23_10_32_648.jpg, D:\data\IMG\left_2020_05_27_23_10_32_648.jpg, D:\data\IMG\right_2020_05_27_23_10_32_648.jpg, -0.807634, 0.3733943, 0, 29.89158
D:\data\IMG\center_2020_05_27_23_10_32_751.jpg, D:\data\IMG\left_2020_05_27_23_10_32_751.jpg, D:\data\IMG\right_2020_05_27_23_10_32_751.jpg, -1, 0.07754363, 0, 29.36231
D:\data\IMG\center_2020_05_27_23_10_32_856.jpg, D:\data\IMG\left_2020_05_27_23_10_32_856.jpg, D:\data\IMG\right_2020_05_27_23_10_32_856.jpg, -0.7192816, 0.1017786, 0, 28.87924
D:\data\IMG\center_2020_05_27_23_10_32_962.jpg, D:\data\IMG\left_2020_05_27_23_10_32_962.jpg, D:\data\IMG\right_2020_05_27_23_10_32_962.jpg, -0.3692289, 0.4518312, 0, 29.02487
D:\data\IMG\center_2020_05_27_23_10_33_062.jpg, D:\data\IMG\left_2020_05_27_23_10_33_062.jpg, D:\data\IMG\right_2020_05_27_23_10_33_062.jpg, 0.1544844, 0.7535596, 0, 29.36761
D:\data\IMG\center_2020_05_27_23_10_33_165.jpg, D:\data\IMG\left_2020_05_27_23_10_33_165.jpg, D:\data\IMG\right_2020_05_27_23_10_33_165.jpg, 0.4618062, 1, 0, 29.92815
D:\data\IMG\center_2020_05_27_23_10_33_267.jpg, D:\data\IMG\left_2020_05_27_23_10_33_267.jpg, D:\data\IMG\right_2020_05_27_23_10_33_267.jpg, 0.7661043, 1, 0, 30.10391
D:\data\IMG\center_2020_05_27_23_10_33_369.jpg, D:\data\IMG\left_2020_05_27_23_10_33_369.jpg, D:\data\IMG\right_2020_05_27_23_10_33_369.jpg, 0.966852, 1, 0, 30.07859
D:\data\IMG\center_2020_05_27_23_10_33_470.jpg, D:\data\IMG\left_2020_05_27_23_10_33_470.jpg, D:\data\IMG\right_2020_05_27_23_10_33_470.jpg, 0.6656079, 1, 0, 30.17235
D:\data\IMG\center_2020_05_27_23_10_33_571.jpg, D:\data\IMG\left_2020_05_27_23_10_33_571.jpg, D:\data\IMG\right_2020_05_27_23_10_33_571.jpg, -0.1499355, 1, 0, 30.15571
D:\data\IMG\center_2020_05_27_23_10_33_672.jpg, D:\data\IMG\left_2020_05_27_23_10_33_672.jpg, D:\data\IMG\right_2020_05_27_23_10_33_672.jpg, -0.3517534, 1, 0, 30.14187
D:\data\IMG\center_2020_05_27_23_10_33_775.jpg, D:\data\IMG\left_2020_05_27_23_10_33_775.jpg, D:\data\IMG\right_2020_05_27_23_10_33_775.jpg, -0.05589815, 1, 0, 30.18982
D:\data\IMG\center_2020_05_27_23_10_33_880.jpg, D:\data\IMG\left_2020_05_27_23_10_33_880.jpg, D:\data\IMG\right_2020_05_27_23_10_33_880.jpg, 0, 1, 0, 30.18883
D:\data\IMG\center_2020_05_27_23_10_33_984.jpg, D:\data\IMG\left_2020_05_27_23_10_33_984.jpg, D:\data\IMG\right_2020_05_27_23_10_33_984.jpg, -0.1682925, 1, 0, 30.18438
D:\data\IMG\center_2020_05_27_23_10_34_088.jpg, D:\data\IMG\left_2020_05_27_23_10_34_088.jpg, D:\data\IMG\right_2020_05_27_23_10_34_088.jpg, -0.1969347, 1, 0, 30.18688
D:\data\IMG\center_2020_05_27_23_10_34_192.jpg, D:\data\IMG\left_2020_05_27_23_10_34_192.jpg, D:\data\IMG\right_2020_05_27_23_10_34_192.jpg, -0.0414168, 1, 0, 30.18878
D:\data\IMG\center_2020_05_27_23_10_34_296.jpg, D:\data\IMG\left_2020_05_27_23_10_34_296.jpg, D:\data\IMG\right_2020_05_27_23_10_34_296.jpg, -0.3379521, 1, 0, 30.17134
D:\data\IMG\center_2020_05_27_23_10_34_400.jpg, D:\data\IMG\left_2020_05_27_23_10_34_400.jpg, D:\data\IMG\right_2020_05_27_23_10_34_400.jpg, -0.1080759, 1, 0, 30.18975
D:\data\IMG\center_2020_05_27_23_10_34_505.jpg, D:\data\IMG\left_2020_05_27_23_10_34_505.jpg, D:\data\IMG\right_2020_05_27_23_10_34_505.jpg, 0, 1, 0, 30.18881
D:\data\IMG\center_2020_05_27_23_10_34_607.jpg, D:\data\IMG\left_2020_05_27_23_10_34_607.jpg, D:\data\IMG\right_2020_05_27_23_10_34_607.jpg, 0, 1, 0, 30.18847
D:\data\IMG\center_2020_05_27_23_10_34_708.jpg, D:\data\IMG\left_2020_05_27_23_10_34_708.jpg, D:\data\IMG\right_2020_05_27_23_10_34_708.jpg, -0.0465822, 1, 0, 30.18952
D:\data\IMG\center_2020_05_27_23_10_34_808.jpg, D:\data\IMG\left_2020_05_27_23_10_34_808.jpg, D:\data\IMG\right_2020_05_27_23_10_34_808.jpg, -0.3475554, 1, 0, 30.16416
D:\data\IMG\center_2020_05_27_23_10_34_912.jpg, D:\data\IMG\left_2020_05_27_23_10_34_912.jpg, D:\data\IMG\right_2020_05_27_23_10_34_912.jpg, -0.6523925, 1, 0, 30.12503
D:\data\IMG\center_2020_05_27_23_10_35_012.jpg, D:\data\IMG\left_2020_05_27_23_10_35_012.jpg, D:\data\IMG\right_2020_05_27_23_10_35_012.jpg, -0.388889, 1, 0, 30.19012
D:\data\IMG\center_2020_05_27_23_10_35_119.jpg, D:\data\IMG\left_2020_05_27_23_10_35_119.jpg, D:\data\IMG\right_2020_05_27_23_10_35_119.jpg, -0.09267886, 1, 0, 30.19284
D:\data\IMG\center_2020_05_27_23_10_35_220.jpg, D:\data\IMG\left_2020_05_27_23_10_35_220.jpg, D:\data\IMG\right_2020_05_27_23_10_35_220.jpg, 0, 1, 0, 30.1893
